encode_time,decode_time,peak_enc_mem,peak_dec_mem,peak_delta_enc,peak_delta_dec,param_name,layer_type,shape,numel,bits_quant,raw_bytes,qstep,mse_quant,nmse_quant,mse_post,nmse_post,compressed_bytes,compression_ratio,compression_gain_pct,bits_per_element,decoded_equal,mode_used
0.00041827999993978,9.647999977458796e-05,473387827.2,473391923.2,19660.8,19660.8,layer2.0.bn3.weight,weight,"(512,)",512,16,1024,1.006125622318404e-05,7.160488348090244e-12,9.163323397859831e-10,7.160488348090244e-12,9.163323397859831e-10,938,1.091684434968017,8.3984375,14.65625,True,regular
0.0076641200004814196,0.00189204000016614,468810137.6,468810956.8,18841.6,19660.8,layer2.0.conv1.weight,weight,"(128, 256, 1, 1)",32768,8,32768,0.00390625,1.2716999435724574e-06,0.0010136890499113,1.2716999435724574e-06,0.0010136890499113,21132,1.5506341094075335,35.51025390625,5.1591796875,True,regular
0.0077406800002790405,0.0020802799994271,468850278.4,468863385.6,19660.8,18841.6,layer2.0.conv1.weight,weight,"(128, 256, 1, 1)",32768,16,65536,0.00390625,1.2716999435724574e-06,0.0010136890499113,1.2716999435724574e-06,0.0010136890499113,21101,3.1058243685133404,67.80242919921875,5.151611328125,True,regular
0.02828251999962954,0.00737784000011738,471425843.2,471549542.4,36864.0,19660.8,layer2.0.conv2.weight,weight,"(128, 128, 3, 3)",147456,8,147456,0.00390625,1.2703072798103676e-06,0.0025569462754929,1.2703072798103676e-06,0.0025569462754929,82754,1.7818594871546996,43.87885199652778,4.489691840277778,True,regular
0.02908762000042766,0.007749220000187021,474510131.2,474546995.2,36864.0,20480.0,layer2.0.conv2.weight,weight,"(128, 128, 3, 3)",147456,16,294912,0.00390625,1.2703072798103676e-06,0.0025569462754929,1.2703072798103676e-06,0.0025569462754929,82602,3.570276748747004,71.990966796875,4.4814453125,True,regular
0.01173864000011232,0.00297578000026982,473334579.2,473333760.0,19660.8,18841.6,layer2.0.conv3.weight,weight,"(512, 128, 1, 1)",65536,8,65536,0.00390625,1.116420435209875e-06,0.0014156415628311,1.116420435209875e-06,0.0014156415628311,34677,1.8898982034201344,47.08709716796875,4.2330322265625,True,regular
0.0123437000002013,0.00305455999987312,473335398.4,473334579.2,20480.0,19660.8,layer2.0.conv3.weight,weight,"(512, 128, 1, 1)",65536,16,131072,0.00390625,1.116420435209875e-06,0.0014156415628311,1.116420435209875e-06,0.0014156415628311,34607,3.787441847025169,73.59695434570312,4.2244873046875,True,regular
0.02106809999968388,0.005340259999866219,474181632.0,474179993.6,21299.2,18022.4,layer2.0.downsample.0.weight,weight,"(512, 256, 1, 1)",131072,8,131072,0.00390625,1.1230212066948295e-06,0.0021018659362591,1.2135448059780174e-06,0.0022712914721498,63903,2.051108711641081,51.245880126953125,3.90032958984375,True,regular
0.02166561999947586,0.0054914000000280405,476544204.8,476545843.2,23756.8,20480.0,layer2.0.downsample.0.weight,weight,"(512, 256, 1, 1)",131072,16,262144,0.00390625,1.1230212066948295e-06,0.0021018659362591,1.1230212066948295e-06,0.0021018659362591,63817,4.107745585032202,75.65574645996094,3.89508056640625,True,regular
0.0001619399998162,5.9539999710975285e-05,477484646.4,477484646.4,18841.6,18841.6,layer2.0.downsample.1.bias,bias,"(512,)",512,8,512,0.001587023665052,1.845380950271647e-07,7.890868243892476e-05,1.845380950271647e-07,7.890868243892476e-05,450,1.1377777777777778,12.109375,7.03125,True,regular
0.00045386000019784006,8.564000017940998e-05,477483827.2,477485465.6,18022.4,19660.8,layer2.0.downsample.1.bias,bias,"(512,)",512,16,1024,6.1179829422825125e-06,2.89020933921802e-12,1.235856536271265e-09,2.89020933921802e-12,1.235856536271265e-09,946,1.0824524312896406,7.6171875,14.78125,True,regular
0.00020498000048968,7.647999955223282e-05,477485465.6,477483827.2,19660.8,18022.4,layer2.0.downsample.1.weight,weight,"(512,)",512,8,512,0.0029418930612071,5.871289658898604e-07,7.387445246803012e-05,5.871289658898604e-07,7.387445246803012e-05,441,1.160997732426304,13.8671875,6.890625,True,regular
0.0003475200002867,0.00011505999973450087,477486284.8,477484646.4,20480.0,18841.6,layer2.0.downsample.1.weight,weight,"(512,)",512,16,1024,1.154326528184444e-05,9.665049142959514e-12,1.2160875293055755e-09,9.665049142959514e-12,1.2160875293055755e-09,922,1.1106290672451191,9.9609375,14.40625,True,regular
5.7720000040717426e-05,2.8059999749530107e-05,477135667.2,477135667.2,20480.0,20480.0,layer2.1.bn1.bias,bias,"(128,)",128,8,128,0.0033487729928043,8.604679351265077e-07,8.300703339975516e-05,8.604679351265077e-07,8.300703339975516e-05,126,1.0158730158730158,1.5625,7.875,True,regular
8.34399997984156e-05,5.46599996596342e-05,477135667.2,477133209.6,12288.0,18022.4,layer2.1.bn1.bias,bias,"(128,)",128,16,256,1.274466258662707e-05,1.1318913688274089e-11,1.0919052392502912e-09,1.1318913688274089e-11,1.0919052392502912e-09,258,0.992248062015504,-0.78125,16.125,True,bypass
6.588000032934361e-05,2.739999981713481e-05,477134848.0,477134028.8,19660.8,18841.6,layer2.1.bn1.weight,weight,"(128,)",128,8,128,0.0017477705240417,2.163888694894922e-07,0.0002511307011712,2.163888694894922e-07,0.0002511307011712,120,1.0666666666666669,6.25,7.5,True,regular
0.00010799999981824,6.804000004194677e-05,477135667.2,477135667.2,20480.0,20480.0,layer2.1.bn1.weight,weight,"(128,)",128,16,256,6.740726939998688e-06,3.201483349257739e-12,3.7154903585569358e-09,3.201483349257739e-12,3.7154903585569358e-09,258,0.992248062015504,-0.78125,16.125,True,regular
8.367999980689818e-05,6.623999979637652e-05,478893670.4,478893670.4,13107.2,20480.0,layer2.1.bn2.bias,bias,"(128,)",128,8,128,0.0016633311127574,1.9756029701056835e-07,3.0158517423155345e-05,1.9756029701056835e-07,3.0158517423155345e-05,130,0.9846153846153848,-1.5625,8.125,True,bypass
9.050000007844335e-05,6.786000012651069e-05,478892851.2,478892851.2,15564.8,19660.8,layer2.1.bn2.bias,bias,"(128,)",128,16,256,6.031860902025493e-06,2.49490705872546e-12,3.8085940919444946e-10,2.49490705872546e-12,3.8085940919444946e-10,258,0.992248062015504,-0.78125,16.125,True,bypass
6.635999998252373e-05,2.494000000297092e-05,480907264.0,480613990.4,20480.0,20480.0,layer2.1.bn2.weight,weight,"(128,)",128,8,128,0.0024454015058144,4.2461553562134213e-07,0.0003442921827136,4.2461553562134213e-07,0.0003442921827136,120,1.0666666666666669,6.25,7.5,True,regular
0.00010657999991959998,3.88399996154476e-05,478892032.0,478892032.0,18841.6,18841.6,layer2.1.bn2.weight,weight,"(128,)",128,16,256,9.148653110373174e-06,6.1724488367720376e-12,5.004823668523978e-09,6.1724488367720376e-12,5.004823668523978e-09,258,0.992248062015504,-0.78125,16.125,True,regular
0.00015794000028106,4.522000053839292e-05,478902681.6,478903500.8,18022.4,18841.6,layer2.1.bn3.bias,bias,"(512,)",512,8,512,0.0019228824538929,3.081790680425911e-07,0.0001032405828683,3.081790680425911e-07,0.0001032405828683,444,1.1531531531531531,13.28125,6.9375,True,regular
0.00038116000032456,0.00012281999988769822,478905139.2,478903500.8,20480.0,18841.6,layer2.1.bn3.bias,bias,"(512,)",512,16,1024,7.323894664312255e-06,4.231574292357099e-12,1.417585558839585e-09,4.231574292357099e-12,1.417585558839585e-09,971,1.054582904222451,5.17578125,15.171875,True,regular
0.00021096000018582,4.800000024260953e-05,478896128.0,478899404.8,19660.8,18841.6,layer2.1.bn3.weight,weight,"(512,)",512,8,512,0.0030937000425202,7.565101896034321e-07,7.931834479507943e-05,7.565101896034321e-07,7.931834479507943e-05,428,1.1962616822429906,16.40624999999999,6.6875,True,regular
0.00042477999995746,0.00014506000043183696,478900224.0,478905139.2,19660.8,20480.0,layer2.1.bn3.weight,weight,"(512,)",512,16,1024,1.1934085686727392e-05,1.0879895942506046e-11,1.140731941964533e-09,1.0879895942506046e-11,1.140731941964533e-09,960,1.0666666666666669,6.25,15.0,True,regular
0.00920697999972612,0.0026197199997113198,477118464.0,477129113.6,20480.0,20480.0,layer2.1.conv1.weight,weight,"(128, 512, 1, 1)",65536,8,65536,0.00390625,1.118564000535116e-06,0.0040306416123346,1.118564000535116e-06,0.0040306416123346,30898,2.1210434332319243,52.8533935546875,3.771728515625,True,regular
0.0094408800006931,0.00246288000016646,477128294.4,477135667.2,18841.6,20480.0,layer2.1.conv1.weight,weight,"(128, 512, 1, 1)",65536,16,131072,0.00390625,1.118564000535116e-06,0.0040306416123346,1.118564000535116e-06,0.0040306416123346,30873,4.245521977132122,76.44577026367188,3.7686767578125,True,regular
0.02367630000007918,0.00612612000004444,477134028.8,477134028.8,18841.6,18841.6,layer2.1.conv2.weight,weight,"(128, 128, 3, 3)",147456,8,147456,0.00390625,1.2715780712824198e-06,0.0034008854102814,1.2715780712824198e-06,0.0034008854102814,73562,2.004513199749871,50.11257595486112,3.990993923611111,True,regular
0.02425883999967478,0.00618111999974638,479680921.6,479724339.2,27852.8,18841.6,layer2.1.conv2.weight,weight,"(128, 128, 3, 3)",147456,16,294912,0.00390625,1.2715780712824198e-06,0.0034008854102814,1.2715780712824198e-06,0.0034008854102814,73483,4.013336417947008,75.08307562934029,3.9867078993055554,True,regular
0.00988242000021268,0.00271837999898702,478892032.0,478892032.0,18841.6,18841.6,layer2.1.conv3.weight,weight,"(512, 128, 1, 1)",65536,8,65536,0.00390625,1.2621475207197363e-06,0.0025938072162583,1.2621475207197363e-06,0.0025938072162583,31845,2.05796828387502,51.40838623046875,3.8873291015625,True,regular
0.0105302199997822,0.0026458600001205397,478892032.0,478896947.2,18841.6,20480.0,layer2.1.conv3.weight,weight,"(512, 128, 1, 1)",65536,16,131072,0.00390625,1.2621475207197363e-06,0.0025938072162583,1.2621475207197363e-06,0.0025938072162583,31824,4.118652589240824,75.72021484375,3.884765625,True,regular
9.071999993465584e-05,2.5579999783076345e-05,478904320.0,478905139.2,18841.6,19660.8,layer2.2.bn1.bias,bias,"(128,)",128,8,128,0.0022658064237653,3.964925099353423e-07,7.472890834128708e-05,3.964925099353423e-07,7.472890834128708e-05,127,1.0078740157480317,0.78125,7.9375,True,regular
0.00011656000060608777,5.767999973613769e-05,478905139.2,478905958.4,4915.2,20480.0,layer2.2.bn1.bias,bias,"(128,)",128,16,256,8.30729575805236e-06,4.97376098640423e-12,9.374293827772015e-10,4.97376098640423e-12,9.374293827772015e-10,258,0.992248062015504,-0.78125,16.125,True,bypass
8.607999989179917e-05,3.227999986847863e-05,478904320.0,478905139.2,19660.8,19660.8,layer2.2.bn1.weight,weight,"(128,)",128,8,128,0.0020046361019748,2.7504142963152844e-07,0.000272750580129,2.7504142963152844e-07,0.000272750580129,121,1.0578512396694215,5.46875,7.5625,True,regular
0.00010556000015634001,5.74999998207204e-05,478905958.4,478905958.4,20480.0,20480.0,layer2.2.bn1.weight,weight,"(128,)",128,16,256,8.560290185316605e-06,5.057896809712581e-12,5.015769045884874e-09,5.057896809712581e-12,5.015769045884874e-09,258,0.992248062015504,-0.78125,16.125,True,regular
0.00010483999976710784,6.272000027820467e-05,479947161.6,479948800.0,9011.2,19660.8,layer2.2.bn2.bias,bias,"(128,)",128,8,128,0.0022241085494016,3.740015586117807e-07,5.262307997775945e-05,3.740015586117807e-07,5.262307997775945e-05,130,0.9846153846153848,-1.5625,8.125,True,bypass
8.261999973909102e-05,5.571999972744379e-05,479947980.8,479948800.0,13926.4,19660.8,layer2.2.bn2.bias,bias,"(128,)",128,16,256,8.948814978855228e-06,5.578796105631945e-12,7.849524337170383e-10,5.578796105631945e-12,7.849524337170383e-10,258,0.992248062015504,-0.78125,16.125,True,bypass
6.714000010106247e-05,2.2280000121099874e-05,483453337.6,483242803.2,20480.0,19660.8,layer2.2.bn2.weight,weight,"(128,)",128,8,128,0.0021370715681341,3.4555893080323585e-07,0.0003399597468635,3.4555893080323585e-07,0.0003399597468635,120,1.0666666666666669,6.25,7.5,True,regular
0.00010780000011432,3.32600004185224e-05,480450150.4,480449331.2,20480.0,19660.8,layer2.2.bn2.weight,weight,"(128,)",128,16,256,8.552133206677927e-06,5.296021433898179e-12,5.210208579667917e-09,5.296021433898179e-12,5.210208579667917e-09,256,1.0,,16.0,True,regular
0.00026043999969256,5.638000038743485e-05,480013516.8,480014336.0,19660.8,20480.0,layer2.2.bn3.bias,bias,"(512,)",512,8,512,0.002124582765286,3.686042759909469e-07,0.0001107214011141,3.686042759909469e-07,0.0001107214011141,457,1.1203501094091903,10.7421875,7.140625,True,regular
0.0004167600000073,0.00012527999933808253,480013516.8,480013516.8,19660.8,19660.8,layer2.2.bn3.bias,bias,"(512,)",512,16,1024,8.226431111665588e-06,5.2832105010280905e-12,1.586971468202085e-09,5.2832105010280905e-12,1.586971468202085e-09,989,1.0353892821031343,3.41796875,15.453125,True,regular
0.00019783999960052003,9.022000085676874e-05,480013516.8,480012697.6,19660.8,18841.6,layer2.2.bn3.weight,weight,"(512,)",512,8,512,0.0026816738533414,5.696039124813979e-07,0.0001534546103108,5.696039124813979e-07,0.0001534546103108,438,1.1689497716894977,14.453125,6.84375,True,regular
0.00040234000043706,0.00011095999980169954,480014336.0,480012697.6,20480.0,18841.6,layer2.2.bn3.weight,weight,"(512,)",512,16,1024,1.0312816103136962e-05,8.355301693574457e-12,2.2509669216130167e-09,8.355301693574457e-12,2.2509669216130167e-09,976,1.0491803278688523,4.6875,15.25,True,regular
0.012046780000309761,0.00305915999997518,478905139.2,478903500.8,20480.0,18841.6,layer2.2.conv1.weight,weight,"(128, 512, 1, 1)",65536,8,65536,0.00390625,1.2520669088189609e-06,0.0023031978711903,1.2520669088189609e-06,0.0023031978711903,37005,1.7710039183894069,43.53485107421875,4.5172119140625,True,regular
0.01276131999984496,0.0032229799995547397,478901862.4,478905139.2,17203.2,20480.0,layer2.2.conv1.weight,weight,"(128, 512, 1, 1)",65536,16,131072,0.00390625,1.2520669088189609e-06,0.0023031978711903,1.2520669088189609e-06,0.0023031978711903,36941,3.548144338269132,71.81625366210938,4.5093994140625,True,regular
0.02717669999983624,0.0071483800002169594,479383552.0,479386009.6,18022.4,20480.0,layer2.2.conv2.weight,weight,"(128, 128, 3, 3)",147456,8,147456,0.00390625,1.2712263242065092e-06,0.0027261698366551,1.2712263242065092e-06,0.0027261698366551,81228,1.815334613680012,44.91373697916667,4.406901041666667,True,regular
0.028269020000152478,0.00690926000024768,482189312.0,482249932.8,27033.6,19660.8,layer2.2.conv2.weight,weight,"(128, 128, 3, 3)",147456,16,294912,0.00390625,1.2712263242065092e-06,0.0027261698366551,1.2712263242065092e-06,0.0027261698366551,81089,3.636892796803512,72.50400119357639,4.399359809027778,True,regular
0.01321844000012784,0.00335424000004418,479974195.2,479976652.8,18841.6,20480.0,layer2.2.conv3.weight,weight,"(512, 128, 1, 1)",65536,8,65536,0.00390625,1.27734926991252e-06,0.001864529313782,1.27734926991252e-06,0.001864529313782,38464,1.7038269550748752,41.30859375,4.6953125,True,regular
0.0137577600002259,0.00363655999935866,479987302.4,480013516.8,19660.8,19660.8,layer2.2.conv3.weight,weight,"(512, 128, 1, 1)",65536,16,131072,0.00390625,1.27734926991252e-06,0.001864529313782,1.27734926991252e-06,0.001864529313782,38394,3.413866750013023,70.70770263671875,4.686767578125,True,regular
7.654000037290668e-05,1.900000024761539e-05,480014336.0,480013516.8,20480.0,18022.4,layer2.3.bn1.bias,bias,"(128,)",128,8,128,0.0019083174950006,2.750360863501556e-07,5.912522924383467e-05,2.750360863501556e-07,5.912522924383467e-05,130,0.9846153846153848,-1.5625,8.125,True,regular
9.882000013020221e-05,5.272000016702805e-05,480012697.6,480012697.6,5734.4,18841.6,layer2.3.bn1.bias,bias,"(128,)",128,16,256,7.679547221151475e-06,4.137668940112915e-12,8.894855502990697e-10,4.137668940112915e-12,8.894855502990697e-10,258,0.992248062015504,-0.78125,16.125,True,bypass
6.796000016038307e-05,2.265999937662855e-05,480013516.8,480013516.8,19660.8,19660.8,layer2.3.bn1.weight,weight,"(128,)",128,8,128,0.0019604169055595,2.6877191316998505e-07,0.0004632953809884,2.6877191316998505e-07,0.0004632953809884,117,1.094017094017094,8.59375000000001,7.3125,True,regular
0.00011696000001388,3.9620000825379976e-05,480014336.0,480012697.6,20480.0,18841.6,layer2.3.bn1.weight,weight,"(128,)",128,16,256,7.597942718689599e-06,4.191634019046209e-12,7.225325953571999e-09,4.191634019046209e-12,7.225325953571999e-09,251,1.0199203187250996,1.953125,15.6875,True,regular
9.276000018870402e-05,2.6140000045415945e-05,483935846.4,483936665.6,19660.8,20480.0,layer2.3.bn2.bias,bias,"(128,)",128,8,128,0.0022033374992838,3.525335046106193e-07,5.842389115861359e-05,3.525335046106193e-07,5.842389115861359e-05,130,0.9846153846153848,-1.5625,8.125,True,regular
8.630000011179207e-05,5.7280000328319146e-05,483935846.4,483936665.6,10649.6,20480.0,layer2.3.bn2.bias,bias,"(128,)",128,16,256,8.682676685312011e-06,5.2362480670864464e-12,8.677813119886481e-10,5.2362480670864464e-12,8.677813119886481e-10,258,0.992248062015504,-0.78125,16.125,True,bypass
8.555999957023691e-05,2.956000025733374e-05,485599641.6,485361254.4,20480.0,18841.6,layer2.3.bn2.weight,weight,"(128,)",128,8,128,0.0021651192785874,3.369118815044203e-07,0.0004018354176117,3.369118815044203e-07,0.0004018354176117,116,1.103448275862069,9.375,7.25,True,regular
0.00010825999997902,3.4019999657175506e-05,484171776.0,484171776.0,20480.0,20480.0,layer2.3.bn2.weight,weight,"(128,)",128,16,256,8.357115222267116e-06,4.940237888911847e-12,5.892230770632587e-09,4.940237888911847e-12,5.892230770632587e-09,251,1.0199203187250996,1.953125,15.6875,True,regular
0.00018734000004764,5.686000040441286e-05,484010393.6,484011212.8,19660.8,20480.0,layer2.3.bn3.bias,bias,"(512,)",512,8,512,0.0017273431269482,2.344925178476842e-07,5.209137115083433e-05,2.344925178476842e-07,5.209137115083433e-05,500,1.024,2.34375,7.8125,True,regular
0.00023823999981682,0.00021250000027060002,484010393.6,484009574.4,16384.0,18841.6,layer2.3.bn3.bias,bias,"(512,)",512,16,1024,6.620367703897969e-06,3.3245992764330268e-12,7.385435425660783e-10,3.3245992764330268e-12,7.385435425660783e-10,1026,0.9980506822612084,-0.1953125,16.03125,True,bypass
0.00030918000011294,9.555999931760859e-05,484008755.2,484011212.8,18022.4,20480.0,layer2.3.bn3.weight,weight,"(512,)",512,8,512,0.0024966181943477,4.951056098434492e-07,0.0001107647650424,4.951056098434492e-07,0.0001107647650424,455,1.1252747252747253,11.1328125,7.109375,True,regular
0.00044819999966416,0.00012571999977807965,484009574.4,484009574.4,18841.6,18841.6,layer2.3.bn3.weight,weight,"(512,)",512,16,1024,9.819690634400748e-06,7.234896275826186e-12,1.6185871663859254e-09,7.234896275826186e-12,1.6185871663859254e-09,989,1.0353892821031343,3.41796875,15.453125,True,regular
0.01336114000005178,0.0033180799993714804,480014336.0,480013516.8,20480.0,19660.8,layer2.3.conv1.weight,weight,"(128, 512, 1, 1)",65536,8,65536,0.00390625,1.2730373555314145e-06,0.0021527408072949,1.2730373555314145e-06,0.0021527408072949,38315,1.7104528252642568,41.53594970703125,4.6771240234375,True,regular
0.01332057999970854,0.0034663200000067595,480012697.6,480013516.8,18841.6,19660.8,layer2.3.conv1.weight,weight,"(128, 512, 1, 1)",65536,16,131072,0.00390625,1.2730373555314145e-06,0.0021527408072949,1.2730373555314145e-06,0.0021527408072949,38230,3.428511640073241,70.83282470703125,4.666748046875,True,regular
0.02876128000025342,0.007296779999887761,481373388.8,481372569.6,25395.2,19660.8,layer2.3.conv2.weight,weight,"(128, 128, 3, 3)",147456,8,147456,0.00390625,1.274857709177013e-06,0.0025387045067015,1.274857709177013e-06,0.0025387045067015,84157,1.7521537127036373,42.92738172743056,4.565809461805555,True,regular
0.02979043999985148,0.00735998000054672,484312678.4,484314316.8,31948.8,19660.8,layer2.3.conv2.weight,weight,"(128, 128, 3, 3)",147456,16,294912,0.00390625,1.274857709177013e-06,0.0025387045067015,1.274857709177013e-06,0.0025387045067015,83930,3.513785297271536,71.54066297743056,4.553493923611111,True,regular
0.01223758000051014,0.0031829199997445803,483960422.4,483962060.8,18841.6,20480.0,layer2.3.conv3.weight,weight,"(512, 128, 1, 1)",65536,8,65536,0.00390625,1.2647944913624087e-06,0.0021389627520164,1.2647944913624087e-06,0.0021389627520164,37075,1.7676601483479433,43.42803955078125,4.5257568359375,True,regular
0.013369780000357379,0.0031668399999034,483998105.6,483998105.6,19660.8,19660.8,layer2.3.conv3.weight,weight,"(512, 128, 1, 1)",65536,16,131072,0.00390625,1.2647944913624087e-06,0.0021389627520164,1.2647944913624087e-06,0.0021389627520164,37022,3.540381394846308,71.75445556640625,4.519287109375,True,regular
0.00010778000032584,3.3479999910923655e-05,485310464.0,485312102.4,18841.6,20480.0,layer3.0.bn1.bias,bias,"(256,)",256,8,256,0.0031534772118152,7.655384024474188e-07,0.0001095043175216,7.655384024474188e-07,0.0001095043175216,236,1.0847457627118644,7.8125,7.375,True,regular
0.00025244000025848,5.236000069999136e-05,485311283.2,485311283.2,19660.8,19660.8,layer3.0.bn1.bias,bias,"(256,)",256,16,512,1.1803631393746706e-05,1.0367279083822734e-11,1.482958682413648e-09,1.0367279083822734e-11,1.482958682413648e-09,508,1.0078740157480317,0.78125,15.875,True,regular
0.00012175999981984,6.947999972906321e-05,486489292.8,486489292.8,20480.0,20480.0,layer3.0.bn1.weight,weight,"(256,)",256,8,256,0.002486836746974,4.820336698685423e-07,0.0004404592596778,4.820336698685423e-07,0.0004404592596778,216,1.1851851851851851,15.625,6.75,True,regular
0.00021731999986510003,8.260000031437784e-05,485546393.6,485547212.8,19660.8,20480.0,layer3.0.bn1.weight,weight,"(256,)",256,16,512,9.919981337706694e-06,7.568342653974103e-12,6.915588704138789e-09,7.568342653974103e-12,6.915588704138789e-09,479,1.068893528183716,6.445312499999989,14.96875,True,regular
0.0001581799995619554,3.2360000113840214e-05,489519513.6,489519513.6,19660.8,19660.8,layer3.0.bn2.bias,bias,"(256,)",256,8,256,0.0020931613358575,3.630523792708118e-07,5.462022575814686e-05,3.630523792708118e-07,5.462022575814686e-05,254,1.0078740157480317,0.78125,7.9375,True,regular
0.00014797999974684002,9.949999948729465e-05,489519513.6,489520332.8,13926.4,20480.0,layer3.0.bn2.bias,bias,"(256,)",256,16,512,8.544977497671807e-06,5.302091231340622e-12,7.976849528648678e-10,5.302091231340622e-12,7.976849528648678e-10,514,0.9961089494163424,-0.390625,16.0625,True,bypass
0.00013990000006738,6.156000017654151e-05,497791795.2,494246297.6,18841.6,20480.0,layer3.0.bn2.weight,weight,"(256,)",256,8,256,0.0025930608377976,5.283976065584284e-07,0.0006234563406415,5.283976065584284e-07,0.0006234563406415,227,1.1277533039647578,11.32812500000001,7.09375,True,regular
0.0001978400003281,7.372000000030192e-05,489517875.2,489518694.4,18841.6,19660.8,layer3.0.bn2.weight,weight,"(256,)",256,16,512,9.953645215903794e-06,7.524055163632415e-12,8.877632753971779e-09,7.524055163632415e-12,8.877632753971779e-09,496,1.032258064516129,3.125,15.5,True,regular
0.00032319999954773997,9.205999995174353e-05,491719884.8,491721523.2,18841.6,20480.0,layer3.0.bn3.bias,bias,"(1024,)",1024,8,1024,0.001263571959084,1.3483028737937278e-07,0.0001061567150824,1.3483028737937278e-07,0.0001061567150824,901,1.136514983351831,12.01171875,7.0390625,True,regular
0.0006613800003833,0.0002791599999909,491719065.6,491719884.8,18022.4,18841.6,layer3.0.bn3.bias,bias,"(1024,)",1024,16,2048,5.2052924798617225e-06,2.1408003408190934e-12,1.6855287950945507e-09,2.1408003408190934e-12,1.6855287950945507e-09,1923,1.0650026001040045,6.103515625000011,15.0234375,True,regular
0.00052723999979202,0.00010809999985206,494874624.0,493826867.2,19660.8,20480.0,layer3.0.bn3.weight,weight,"(1024,)",1024,8,1024,0.0026953365894915,5.87220597481064e-07,0.0001537350575883,5.87220597481064e-07,0.0001537350575883,877,1.1676168757126568,14.35546875,6.8515625,True,regular
0.0009621999997761401,0.00024441999958066,491720704.0,491719884.8,19660.8,18841.6,layer3.0.bn3.weight,weight,"(1024,)",1024,16,2048,1.0621167038491128e-05,8.898435807647154e-12,2.329621180189286e-09,8.898435807647154e-12,2.329621180189286e-09,1906,1.074501573976915,6.93359375,14.890625,True,regular
0.027603159999489403,0.007086920000074259,484116070.4,484116889.6,19660.8,19660.8,layer3.0.conv1.weight,weight,"(256, 512, 1, 1)",131072,8,131072,0.00390625,1.271433461624838e-06,0.0013432360902839,1.271433461624838e-06,0.0013432360902839,81386,1.610498120069791,37.90740966796875,4.9674072265625,True,regular
0.030170580000049064,0.00796090000003454,485963366.4,485963366.4,21299.2,20480.0,layer3.0.conv1.weight,weight,"(256, 512, 1, 1)",131072,16,262144,0.00390625,1.271433461624838e-06,0.0013432360902839,1.271433461624838e-06,0.0013432360902839,81252,3.2263082754886034,69.00482177734375,4.959228515625,True,regular
